id,tweet,label
5869,Please help Ontario families by sharing my petition re hydro time of use rates We need hydro prices to be capped at off peak rates while we do our part to stop the spread of COVID 19,real
5870,"Please help us get this video seen by as many people as possible.

NHS staff like this brave woman cannot get the food they need, and something needs to be done about it urgently. https://t.co/KH3kDYqD8t",real
5871,please help us stock some food coz we are in danger of this near by crisis of covid 19 which is now in our neighbouring country Kenya though we are just requesting to anyone who can manage to help us with anything small coz we want to stock food at the orphanage,fake
5872,Please if possible don t buy things only in supermarket but support your local shops too like the bakery in your street They NEED you to survive in this time Please let s help each other,real
5873,"Please join #BloombergIntelligence's #consumer team on March 30 (11am ET) to hear our views about the #coronavirus impact on the retail, restaurant, hospitality, travel, food &amp; beverage industries. @TheTerminal users may register at https://t.co/gHgm2m18E2 https://t.co/3LtcH0DCTz",real
5874,"Please join my partners, Rebecca E. Kuehn, Katherine Fisher, Ronald Gorsline, Blake Sims, Hurshell Brown, and me for a webinar on issues small-dollar lenders should consider right now. 
#consumerprotection #statelaw #fcra #PPP #EFThttps://t.co/ufYf06wGmS https://t.co/SPCxLZhbBv",real
5875,Please join us for a Complimentary Webinar  Credit Reporting and COVID 19 Guidance for Consumer Financial Service Companies Reporting Consumer Credit During the Pandemic  on Thursday April 9 2020 from 4 00   5 00 p m ET,real
5876,Please join us for a webinar on April 9th. We will discuss some of the key developments in the credit reporting space and their impact on consumer financial services businesses. For more details please visit below. #consumerfinance #covid19 https://t.co/v8Z8cJmiD0,real
5877,Please just buy what you need You won t starve This panic buying is preventing key workers the elderly and sick from getting food I was in tears at my local supermarket at the utter selfishness of people,fake
5878,Please know that no matter what decisions our state takes in the coming days and weeks you ll always have a supermarket you can get what you need from You ll always have a pharmacy Follow our LIVE blog,real
5879,"Please let us know if there is anything we can do to help during these unprecedented times. Aside from supply, we can also offer help with the transport of other food-related items and the storage of excess stock if needed. Just let us know. #coronavirus #Covoid19 #hospitality",real
5880,"Please let's do a LiL Math shall we. If 50 people can only be in the grocery store at one time. How many ACTUAL customers WILL be ALLOWED IN due to the number of workers? @KrogerSupport @kroger @walmarthelp @WoodmansFood
#Milwaukee  #coronavirus #HighRiskCovid19 #COVID2019",real
5881,please lift all parking &amp; congestion charge payments for Key &amp; Supermarket workers while we are on lock down for Covid-19,real
5882,"Please listen to Dr Catherine Motherway. We are sorely lacking these voices in Britain. Stark, angry, true

 https://t.co/C9SM1xs2tZ",real
5883,Please listen to Government advise regarding COVID 19 And please PLEASE stop panic buying food Be considerate of those more susceptible to this strain of Coronavirus Stay safe and responsible everyone,real
5884,Please listen to my VERY candid conversation with an LA based ER doctor on the current state of #COVID2019 https://t.co/jt8cd52NRo,real
5885,Please note that the metal prices and Rand/USD exchange rate are extremely volatile and our prices may change at any time. #zeekgold #zeekgoldsmith #zeekjewels #coronavirus #covid_19 https://t.co/K878qvEKQI,real
5886,Please note that there is NO need for bulk buying hoarding or any sort of panic Food supply and grocery shops will be open for all as usual Your co operation is extremely important here and we can fight this 19,fake
5887,Please note we ve stock food in our refrigerators because of covid 19 lock down,real
5888,"Please observe #coronavirus etiquette: 
Staying inside when possible and washing hands often = good
Running through the supermarket in denim cutoffs singing, ""I WANT TO BREAK FREE!"" at full volume and grinding on the tinned goods as you lock eyes with terrified staff = faux pas",real
5889,PLEASE only go to the grocery store for things you NEED. People are going because theyre bored or want out of the house and because its the only thing open. Employees are risking their health being there. PLEASE. Were begging you. #coronavirus,real
5890,"Please open this, read, and retweet! Stop panic buying! #coronavirus #panicbuying #Covid_19 #COVID #StopPanicBuying #stoppanicshopping https://t.co/J0gfzMuV7P",fake
5891,"Please people don't get grumpy while queuing to go in a supermarket, be patient! #coronavirus #Wereallinthistogether #BeKindToEachOther",real
5892,Please people try to minimize food and pharmacy shopping to less than once a week. I know habits are hard to break but contact with delivery and supermarket we will learn is still spreading #coronavirus. @MayorBowser @councilofdc we need tougher measures.,real
5893,Please please can the sector come up to the plate and help our Three or four items will not be sufficient speak to us and keep our vulnerable citizens healthy,real
5894,PLEASE PLEASE consider cancelling your online shopping order if you are not vulnerable or isolating to free up slots I am going to be shopping in person to free up my usual slots for distancing vulnerable and isolating people We have a duty to do this,real
5895,PLEASE PLEASE Dont hoard things that elderly people need if you see them in a grocery store please help them They are our national treasure and we need to protect them,real
5896,PLEASE PLEASE PLEASE SHARE THIS All those whose garage is full of in anticipation of the use this calculator includes wipes trip sheets wipe How many days do you have,real
5897,"Please pray for my brother, nothings wrong, he just works at a grocery store during COVID-19",real
5898,"Please protect yourself from phishing scams.  You will see emails promising information or relief from the Coronavirus.  Don't take the bait.  And report suspicious emails to @StopFraudCo. 
https://t.co/yoJRiqUaj7",real
5899,PLEASE READ @NYGovCuomo --&gt; RT @PLASTICS_US: Plastic bags provide a sanitary and convenient way to carry our groceries home while protecting supermarket employees and customers from COVID-19.  Learn more: https://t.co/6AFSNwjb4g https://t.co/IvEntYhZDz,real
5900,Please read our COVID 19 update and stay safe Note that some of our eBooks are now free through our website and prices have been dropped across the catalog,real
5901,Please read our full LAVA Covid-19 Statement &amp; Announcement of Online Store for Consumer Electronics and Computing Interfaces here: https://t.co/1u3gfhzk0Z https://t.co/s8pH8wAsty,real
5902,"Please read our latest update regarding temporary closures of our retail stores and our online store processing here:
https://t.co/HxLsdS5yvW

Stay safe and take good care!?
Arohanui x?
The Fabric Store Team https://t.co/SlMWxy3pTv",real
5903,Please read these tips that the Federal Trade Commission (FTC) is sharing at: https://t.co/gjsyi66n4a. We encourage you to protect your personal financial information now more than ever. Be aware of scammers that may attempt to take advantage of your fears surrounding COVID-19. https://t.co/W02cxFaq8p,real
5904,Please read this thread,real
5905,Please read this When you hear that soap amp water doesn t kill the but just washes it down the drain know that you are getting bad information,fake
5906,"Please remain vigilant and report suspected fraud schemes involving COVID-19 by calling the National Center for Disaster Fraud hotline, 1-866-720-5721, or emailing disaster@leo.gov. More information on how to avoid coronavirus related scams: https://t.co/hlSRuwL8SR",fake
5907,"Please remember - follow the 2 metres (6 feet in old money) guidance to prevent the spread of Covid-19 (Coronavirus). This applies to being in the supermarket, if you meet others whilst out doing your one hour of exercise or in your workplace if you're a key worker #SupportDG https://t.co/8kDcQjKyHy",real
5908,Please remember each person organisation company political party politician business celebrity you tube wannabe crook scammer media personality petrol station supermarket and even union reps who take advantage of Covid 19 afterwards and reward them afterwards ,real
5909,Please remember that the milk fruit meat etc we are rushing to the grocery store to purchase each day during this pandemic is primarily harvested by Immigrants documented and undocumented While many of us quarantine Immigrants work hard to serve us,real
5910,Please remember those who ARE at risk and can t go empty the local supermarket the way you do this will pass,fake
5911,"Please remember to say Thank You to the supermarket personnel for coming to work, along with all others who aren't considered  ""Emergency Personnel""

We all have our part to play in the survival of our society. 
#coronavirus #thankyouforyourservice https://t.co/wTWvjuMFDv",real
